window_seconds,variant,test_day,decoder,true_room,pred_room,count
1,M2,2023-04-12,fixed_decoder,501,517,0
1,M2,2023-04-12,fixed_decoder,501,518,0
1,M2,2023-04-12,fixed_decoder,501,520,0
1,M2,2023-04-12,fixed_decoder,501,522,0
1,M2,2023-04-12,fixed_decoder,501,523,0
1,M2,2023-04-12,fixed_decoder,501,cafeteria,0
1,M2,2023-04-12,fixed_decoder,501,cleaning,0
1,M2,2023-04-12,fixed_decoder,501,hallway,0
1,M2,2023-04-12,fixed_decoder,501,kitchen,0
1,M2,2023-04-12,fixed_decoder,501,nurse station,5
1,M2,2023-04-12,fixed_decoder,502,501,0
1,M2,2023-04-12,fixed_decoder,502,502,22
1,M2,2023-04-12,fixed_decoder,502,505,23
1,M2,2023-04-12,fixed_decoder,502,506,0
1,M2,2023-04-12,fixed_decoder,502,511,0
1,M2,2023-04-12,fixed_decoder,502,512,0
1,M2,2023-04-12,fixed_decoder,502,513,0
1,M2,2023-04-12,fixed_decoder,502,515,0
1,M2,2023-04-12,fixed_decoder,502,517,12
1,M2,2023-04-12,fixed_decoder,502,518,0
1,M2,2023-04-12,fixed_decoder,502,520,0
1,M2,2023-04-12,fixed_decoder,502,522,0
1,M2,2023-04-12,fixed_decoder,502,523,0
1,M2,2023-04-12,fixed_decoder,502,cafeteria,0
1,M2,2023-04-12,fixed_decoder,502,cleaning,0
1,M2,2023-04-12,fixed_decoder,502,hallway,0
1,M2,2023-04-12,fixed_decoder,502,kitchen,0
1,M2,2023-04-12,fixed_decoder,502,nurse station,12
1,M2,2023-04-12,fixed_decoder,505,501,0
1,M2,2023-04-12,fixed_decoder,505,502,0
1,M2,2023-04-12,fixed_decoder,505,505,0
1,M2,2023-04-12,fixed_decoder,505,506,0
1,M2,2023-04-12,fixed_decoder,505,511,0
1,M2,2023-04-12,fixed_decoder,505,512,0
1,M2,2023-04-12,fixed_decoder,505,513,0
1,M2,2023-04-12,fixed_decoder,505,515,0
1,M2,2023-04-12,fixed_decoder,505,517,0
1,M2,2023-04-12,fixed_decoder,505,518,0
1,M2,2023-04-12,fixed_decoder,505,520,0
1,M2,2023-04-12,fixed_decoder,505,522,0
1,M2,2023-04-12,fixed_decoder,505,523,0
1,M2,2023-04-12,fixed_decoder,505,cafeteria,0
1,M2,2023-04-12,fixed_decoder,505,cleaning,0
1,M2,2023-04-12,fixed_decoder,505,hallway,0
1,M2,2023-04-12,fixed_decoder,505,kitchen,0
1,M2,2023-04-12,fixed_decoder,505,nurse station,4
1,M2,2023-04-12,fixed_decoder,506,501,0
1,M2,2023-04-12,fixed_decoder,506,502,0
1,M2,2023-04-12,fixed_decoder,506,505,0
1,M2,2023-04-12,fixed_decoder,506,506,82
1,M2,2023-04-12,fixed_decoder,506,511,0
1,M2,2023-04-12,fixed_decoder,506,512,0
1,M2,2023-04-12,fixed_decoder,506,513,0
1,M2,2023-04-12,fixed_decoder,506,515,0
1,M2,2023-04-12,fixed_decoder,506,517,0
1,M2,2023-04-12,fixed_decoder,506,518,0
1,M2,2023-04-12,fixed_decoder,506,520,0
1,M2,2023-04-12,fixed_decoder,506,522,0
1,M2,2023-04-12,fixed_decoder,506,523,0
1,M2,2023-04-12,fixed_decoder,506,cafeteria,0
1,M2,2023-04-12,fixed_decoder,506,cleaning,12
1,M2,2023-04-12,fixed_decoder,506,hallway,0
1,M2,2023-04-12,fixed_decoder,506,kitchen,0
1,M2,2023-04-12,fixed_decoder,506,nurse station,3
1,M2,2023-04-12,fixed_decoder,511,501,0
1,M2,2023-04-12,fixed_decoder,511,502,0
1,M2,2023-04-12,fixed_decoder,511,505,0
1,M2,2023-04-12,fixed_decoder,511,506,0
1,M2,2023-04-12,fixed_decoder,511,511,27
1,M2,2023-04-12,fixed_decoder,511,512,0
1,M2,2023-04-12,fixed_decoder,511,513,0
1,M2,2023-04-12,fixed_decoder,511,515,0
1,M2,2023-04-12,fixed_decoder,511,517,0
1,M2,2023-04-12,fixed_decoder,511,518,0
1,M2,2023-04-12,fixed_decoder,511,520,0
1,M2,2023-04-12,fixed_decoder,511,522,4
1,M2,2023-04-12,fixed_decoder,511,523,0
1,M2,2023-04-12,fixed_decoder,511,cafeteria,0
1,M2,2023-04-12,fixed_decoder,511,cleaning,0
1,M2,2023-04-12,fixed_decoder,511,hallway,0
1,M2,2023-04-12,fixed_decoder,511,kitchen,0
1,M2,2023-04-12,fixed_decoder,511,nurse station,15
1,M2,2023-04-12,fixed_decoder,512,501,0
1,M2,2023-04-12,fixed_decoder,512,502,0
1,M2,2023-04-12,fixed_decoder,512,505,0
1,M2,2023-04-12,fixed_decoder,512,506,0
1,M2,2023-04-12,fixed_decoder,512,511,0
1,M2,2023-04-12,fixed_decoder,512,512,60
1,M2,2023-04-12,fixed_decoder,512,513,0
1,M2,2023-04-12,fixed_decoder,512,515,0
1,M2,2023-04-12,fixed_decoder,512,517,0
1,M2,2023-04-12,fixed_decoder,512,518,0
1,M2,2023-04-12,fixed_decoder,512,520,0
1,M2,2023-04-12,fixed_decoder,512,522,0
1,M2,2023-04-12,fixed_decoder,512,523,45
1,M2,2023-04-12,fixed_decoder,512,cafeteria,0
1,M2,2023-04-12,fixed_decoder,512,cleaning,0
1,M2,2023-04-12,fixed_decoder,512,hallway,10
1,M2,2023-04-12,fixed_decoder,512,kitchen,0
1,M2,2023-04-12,fixed_decoder,512,nurse station,18
1,M2,2023-04-12,fixed_decoder,513,501,42
1,M2,2023-04-12,fixed_decoder,513,502,0
1,M2,2023-04-12,fixed_decoder,513,505,13
1,M2,2023-04-12,fixed_decoder,513,506,17
1,M2,2023-04-12,fixed_decoder,513,511,0
1,M2,2023-04-12,fixed_decoder,513,512,0
1,M2,2023-04-12,fixed_decoder,513,513,40
1,M2,2023-04-12,fixed_decoder,513,515,18
1,M2,2023-04-12,fixed_decoder,513,517,0
1,M2,2023-04-12,fixed_decoder,513,518,0
1,M2,2023-04-12,fixed_decoder,513,520,0
1,M2,2023-04-12,fixed_decoder,513,522,0
1,M2,2023-04-12,fixed_decoder,513,523,0
1,M2,2023-04-12,fixed_decoder,513,cafeteria,0
1,M2,2023-04-12,fixed_decoder,513,cleaning,33
1,M2,2023-04-12,fixed_decoder,513,hallway,0
1,M2,2023-04-12,fixed_decoder,513,kitchen,0
1,M2,2023-04-12,fixed_decoder,513,nurse station,17
1,M2,2023-04-12,fixed_decoder,515,501,14
1,M2,2023-04-12,fixed_decoder,515,502,0
1,M2,2023-04-12,fixed_decoder,515,505,8
1,M2,2023-04-12,fixed_decoder,515,506,0
1,M2,2023-04-12,fixed_decoder,515,511,0
1,M2,2023-04-12,fixed_decoder,515,512,0
1,M2,2023-04-12,fixed_decoder,515,513,0
1,M2,2023-04-12,fixed_decoder,515,515,12
1,M2,2023-04-12,fixed_decoder,515,517,0
1,M2,2023-04-12,fixed_decoder,515,518,0
1,M2,2023-04-12,fixed_decoder,515,520,0
1,M2,2023-04-12,fixed_decoder,515,522,0
1,M2,2023-04-12,fixed_decoder,515,523,0
1,M2,2023-04-12,fixed_decoder,515,cafeteria,0
1,M2,2023-04-12,fixed_decoder,515,cleaning,0
1,M2,2023-04-12,fixed_decoder,515,hallway,0
1,M2,2023-04-12,fixed_decoder,515,kitchen,0
1,M2,2023-04-12,fixed_decoder,515,nurse station,5
1,M2,2023-04-12,fixed_decoder,517,501,0
1,M2,2023-04-12,fixed_decoder,517,502,0
1,M2,2023-04-12,fixed_decoder,517,505,0
1,M2,2023-04-12,fixed_decoder,517,506,0
1,M2,2023-04-12,fixed_decoder,517,511,0
1,M2,2023-04-12,fixed_decoder,517,512,0
1,M2,2023-04-12,fixed_decoder,517,513,0
1,M2,2023-04-12,fixed_decoder,517,515,0
1,M2,2023-04-12,fixed_decoder,517,517,0
1,M2,2023-04-12,fixed_decoder,517,518,0
1,M2,2023-04-12,fixed_decoder,517,520,0
1,M2,2023-04-12,fixed_decoder,517,522,0
1,M2,2023-04-12,fixed_decoder,517,523,0
1,M2,2023-04-12,fixed_decoder,517,cafeteria,0
1,M2,2023-04-12,fixed_decoder,517,cleaning,0
1,M2,2023-04-12,fixed_decoder,517,hallway,0
1,M2,2023-04-12,fixed_decoder,517,kitchen,0
1,M2,2023-04-12,fixed_decoder,517,nurse station,2
1,M2,2023-04-12,fixed_decoder,518,501,0
1,M2,2023-04-12,fixed_decoder,518,502,0
1,M2,2023-04-12,fixed_decoder,518,505,0
1,M2,2023-04-12,fixed_decoder,518,506,0
1,M2,2023-04-12,fixed_decoder,518,511,0
1,M2,2023-04-12,fixed_decoder,518,512,0
1,M2,2023-04-12,fixed_decoder,518,513,0
1,M2,2023-04-12,fixed_decoder,518,515,0
1,M2,2023-04-12,fixed_decoder,518,517,0
1,M2,2023-04-12,fixed_decoder,518,518,0
1,M2,2023-04-12,fixed_decoder,518,520,0
1,M2,2023-04-12,fixed_decoder,518,522,0
1,M2,2023-04-12,fixed_decoder,518,523,0
1,M2,2023-04-12,fixed_decoder,518,cafeteria,0
1,M2,2023-04-12,fixed_decoder,518,cleaning,0
1,M2,2023-04-12,fixed_decoder,518,hallway,0
1,M2,2023-04-12,fixed_decoder,518,kitchen,0
1,M2,2023-04-12,fixed_decoder,518,nurse station,13
1,M2,2023-04-12,fixed_decoder,520,501,0
1,M2,2023-04-12,fixed_decoder,520,502,0
1,M2,2023-04-12,fixed_decoder,520,505,0
1,M2,2023-04-12,fixed_decoder,520,506,0
1,M2,2023-04-12,fixed_decoder,520,511,0
1,M2,2023-04-12,fixed_decoder,520,512,0
1,M2,2023-04-12,fixed_decoder,520,513,0
1,M2,2023-04-12,fixed_decoder,520,515,0
1,M2,2023-04-12,fixed_decoder,520,517,0
1,M2,2023-04-12,fixed_decoder,520,518,0
1,M2,2023-04-12,fixed_decoder,520,520,163
1,M2,2023-04-12,fixed_decoder,520,522,0
1,M2,2023-04-12,fixed_decoder,520,523,0
1,M2,2023-04-12,fixed_decoder,520,cafeteria,0
1,M2,2023-04-12,fixed_decoder,520,cleaning,0
1,M2,2023-04-12,fixed_decoder,520,hallway,16
1,M2,2023-04-12,fixed_decoder,520,kitchen,0
1,M2,2023-04-12,fixed_decoder,520,nurse station,11
1,M2,2023-04-12,fixed_decoder,522,501,0
1,M2,2023-04-12,fixed_decoder,522,502,0
1,M2,2023-04-12,fixed_decoder,522,505,0
1,M2,2023-04-12,fixed_decoder,522,506,0
1,M2,2023-04-12,fixed_decoder,522,511,0
1,M2,2023-04-12,fixed_decoder,522,512,0
1,M2,2023-04-12,fixed_decoder,522,513,0
1,M2,2023-04-12,fixed_decoder,522,515,0
1,M2,2023-04-12,fixed_decoder,522,517,0
1,M2,2023-04-12,fixed_decoder,522,518,0
1,M2,2023-04-12,fixed_decoder,522,520,0
1,M2,2023-04-12,fixed_decoder,522,522,15
1,M2,2023-04-12,fixed_decoder,522,523,0
1,M2,2023-04-12,fixed_decoder,522,cafeteria,0
1,M2,2023-04-12,fixed_decoder,522,cleaning,0
1,M2,2023-04-12,fixed_decoder,522,hallway,0
1,M2,2023-04-12,fixed_decoder,522,kitchen,0
1,M2,2023-04-12,fixed_decoder,522,nurse station,2
1,M2,2023-04-12,fixed_decoder,523,501,0
1,M2,2023-04-12,fixed_decoder,523,502,0
1,M2,2023-04-12,fixed_decoder,523,505,0
1,M2,2023-04-12,fixed_decoder,523,506,0
1,M2,2023-04-12,fixed_decoder,523,511,0
1,M2,2023-04-12,fixed_decoder,523,512,39
1,M2,2023-04-12,fixed_decoder,523,513,0
1,M2,2023-04-12,fixed_decoder,523,515,0
1,M2,2023-04-12,fixed_decoder,523,517,0
1,M2,2023-04-12,fixed_decoder,523,518,0
1,M2,2023-04-12,fixed_decoder,523,520,0
1,M2,2023-04-12,fixed_decoder,523,522,2
1,M2,2023-04-12,fixed_decoder,523,523,58
1,M2,2023-04-12,fixed_decoder,523,cafeteria,0
1,M2,2023-04-12,fixed_decoder,523,cleaning,0
1,M2,2023-04-12,fixed_decoder,523,hallway,5
1,M2,2023-04-12,fixed_decoder,523,kitchen,0
1,M2,2023-04-12,fixed_decoder,523,nurse station,6
1,M2,2023-04-12,fixed_decoder,cafeteria,501,0
1,M2,2023-04-12,fixed_decoder,cafeteria,502,0
1,M2,2023-04-12,fixed_decoder,cafeteria,505,0
1,M2,2023-04-12,fixed_decoder,cafeteria,506,5
1,M2,2023-04-12,fixed_decoder,cafeteria,511,0
1,M2,2023-04-12,fixed_decoder,cafeteria,512,0
1,M2,2023-04-12,fixed_decoder,cafeteria,513,0
1,M2,2023-04-12,fixed_decoder,cafeteria,515,0
1,M2,2023-04-12,fixed_decoder,cafeteria,517,0
1,M2,2023-04-12,fixed_decoder,cafeteria,518,0
1,M2,2023-04-12,fixed_decoder,cafeteria,520,0
1,M2,2023-04-12,fixed_decoder,cafeteria,522,0
1,M2,2023-04-12,fixed_decoder,cafeteria,523,0
1,M2,2023-04-12,fixed_decoder,cafeteria,cafeteria,107
1,M2,2023-04-12,fixed_decoder,cafeteria,cleaning,0
1,M2,2023-04-12,fixed_decoder,cafeteria,hallway,0
1,M2,2023-04-12,fixed_decoder,cafeteria,kitchen,697
1,M2,2023-04-12,fixed_decoder,cafeteria,nurse station,439
1,M2,2023-04-12,fixed_decoder,cleaning,501,0
1,M2,2023-04-12,fixed_decoder,cleaning,502,0
1,M2,2023-04-12,fixed_decoder,cleaning,505,0
1,M2,2023-04-12,fixed_decoder,cleaning,506,145
1,M2,2023-04-12,fixed_decoder,cleaning,511,0
1,M2,2023-04-12,fixed_decoder,cleaning,512,0
1,M2,2023-04-12,fixed_decoder,cleaning,513,0
1,M2,2023-04-12,fixed_decoder,cleaning,515,0
1,M2,2023-04-12,fixed_decoder,cleaning,517,0
1,M2,2023-04-12,fixed_decoder,cleaning,518,0
1,M2,2023-04-12,fixed_decoder,cleaning,520,0
1,M2,2023-04-12,fixed_decoder,cleaning,522,0
1,M2,2023-04-12,fixed_decoder,cleaning,523,0
1,M2,2023-04-12,fixed_decoder,cleaning,cafeteria,3
1,M2,2023-04-12,fixed_decoder,cleaning,cleaning,119
1,M2,2023-04-12,fixed_decoder,cleaning,hallway,0
1,M2,2023-04-12,fixed_decoder,cleaning,kitchen,8
1,M2,2023-04-12,fixed_decoder,cleaning,nurse station,200
1,M2,2023-04-12,fixed_decoder,hallway,501,0
1,M2,2023-04-12,fixed_decoder,hallway,502,0
1,M2,2023-04-12,fixed_decoder,hallway,505,0
1,M2,2023-04-12,fixed_decoder,hallway,506,0
1,M2,2023-04-12,fixed_decoder,hallway,511,0
1,M2,2023-04-12,fixed_decoder,hallway,512,0
1,M2,2023-04-12,fixed_decoder,hallway,513,0
1,M2,2023-04-12,fixed_decoder,hallway,515,0
1,M2,2023-04-12,fixed_decoder,hallway,517,0
1,M2,2023-04-12,fixed_decoder,hallway,518,0
1,M2,2023-04-12,fixed_decoder,hallway,520,0
1,M2,2023-04-12,fixed_decoder,hallway,522,0
1,M2,2023-04-12,fixed_decoder,hallway,523,0
1,M2,2023-04-12,fixed_decoder,hallway,cafeteria,19
1,M2,2023-04-12,fixed_decoder,hallway,cleaning,0
1,M2,2023-04-12,fixed_decoder,hallway,hallway,0
1,M2,2023-04-12,fixed_decoder,hallway,kitchen,0
1,M2,2023-04-12,fixed_decoder,hallway,nurse station,307
1,M2,2023-04-12,fixed_decoder,kitchen,501,0
1,M2,2023-04-12,fixed_decoder,kitchen,502,0
1,M2,2023-04-12,fixed_decoder,kitchen,505,0
1,M2,2023-04-12,fixed_decoder,kitchen,506,13
1,M2,2023-04-12,fixed_decoder,kitchen,511,0
1,M2,2023-04-12,fixed_decoder,kitchen,512,0
1,M2,2023-04-12,fixed_decoder,kitchen,513,0
1,M2,2023-04-12,fixed_decoder,kitchen,515,0
1,M2,2023-04-12,fixed_decoder,kitchen,517,0
1,M2,2023-04-12,fixed_decoder,kitchen,518,0
1,M2,2023-04-12,fixed_decoder,kitchen,520,0
1,M2,2023-04-12,fixed_decoder,kitchen,522,0
1,M2,2023-04-12,fixed_decoder,kitchen,523,0
1,M2,2023-04-12,fixed_decoder,kitchen,cafeteria,86
1,M2,2023-04-12,fixed_decoder,kitchen,cleaning,8
1,M2,2023-04-12,fixed_decoder,kitchen,hallway,10
1,M2,2023-04-12,fixed_decoder,kitchen,kitchen,1466
1,M2,2023-04-12,fixed_decoder,kitchen,nurse station,120
1,M2,2023-04-12,fixed_decoder,nurse station,501,0
1,M2,2023-04-12,fixed_decoder,nurse station,502,0
1,M2,2023-04-12,fixed_decoder,nurse station,505,0
1,M2,2023-04-12,fixed_decoder,nurse station,506,0
1,M2,2023-04-12,fixed_decoder,nurse station,511,0
1,M2,2023-04-12,fixed_decoder,nurse station,512,5
1,M2,2023-04-12,fixed_decoder,nurse station,513,0
1,M2,2023-04-12,fixed_decoder,nurse station,515,0
1,M2,2023-04-12,fixed_decoder,nurse station,517,0
1,M2,2023-04-12,fixed_decoder,nurse station,518,0
1,M2,2023-04-12,fixed_decoder,nurse station,520,0
1,M2,2023-04-12,fixed_decoder,nurse station,522,0
1,M2,2023-04-12,fixed_decoder,nurse station,523,8
1,M2,2023-04-12,fixed_decoder,nurse station,cafeteria,26
1,M2,2023-04-12,fixed_decoder,nurse station,cleaning,9
1,M2,2023-04-12,fixed_decoder,nurse station,hallway,24
1,M2,2023-04-12,fixed_decoder,nurse station,kitchen,7
1,M2,2023-04-12,fixed_decoder,nurse station,nurse station,1186
1,M2,2023-04-13,raw,505,505,0
1,M2,2023-04-13,raw,505,506,0
1,M2,2023-04-13,raw,505,508,0
1,M2,2023-04-13,raw,505,513,9
1,M2,2023-04-13,raw,505,515,5
1,M2,2023-04-13,raw,505,517,14
1,M2,2023-04-13,raw,505,518,0
1,M2,2023-04-13,raw,505,520,0
1,M2,2023-04-13,raw,505,523,0
1,M2,2023-04-13,raw,505,cafeteria,0
1,M2,2023-04-13,raw,505,cleaning,1
1,M2,2023-04-13,raw,505,kitchen,0
1,M2,2023-04-13,raw,505,nurse station,0
1,M2,2023-04-13,raw,506,505,8
1,M2,2023-04-13,raw,506,506,54
1,M2,2023-04-13,raw,506,508,0
1,M2,2023-04-13,raw,506,513,0
1,M2,2023-04-13,raw,506,515,0
1,M2,2023-04-13,raw,506,517,3
1,M2,2023-04-13,raw,506,518,0
1,M2,2023-04-13,raw,506,520,0
1,M2,2023-04-13,raw,506,523,0
1,M2,2023-04-13,raw,506,cafeteria,0
1,M2,2023-04-13,raw,506,cleaning,21
1,M2,2023-04-13,raw,506,kitchen,1
1,M2,2023-04-13,raw,506,nurse station,8
1,M2,2023-04-13,raw,508,505,0
1,M2,2023-04-13,raw,508,506,0
1,M2,2023-04-13,raw,508,508,7
1,M2,2023-04-13,raw,508,513,0
1,M2,2023-04-13,raw,508,515,0
1,M2,2023-04-13,raw,508,517,0
1,M2,2023-04-13,raw,508,518,9
1,M2,2023-04-13,raw,508,520,9
1,M2,2023-04-13,raw,508,523,1
1,M2,2023-04-13,raw,508,cafeteria,0
1,M2,2023-04-13,raw,508,cleaning,0
1,M2,2023-04-13,raw,508,kitchen,0
1,M2,2023-04-13,raw,508,nurse station,1
1,M2,2023-04-13,raw,513,505,0
1,M2,2023-04-13,raw,513,506,0
1,M2,2023-04-13,raw,513,508,0
1,M2,2023-04-13,raw,513,513,27
1,M2,2023-04-13,raw,513,515,31
1,M2,2023-04-13,raw,513,517,0
1,M2,2023-04-13,raw,513,518,0
1,M2,2023-04-13,raw,513,520,0
1,M2,2023-04-13,raw,513,523,0
1,M2,2023-04-13,raw,513,cafeteria,0
1,M2,2023-04-13,raw,513,cleaning,7
1,M2,2023-04-13,raw,513,kitchen,0
1,M2,2023-04-13,raw,513,nurse station,0
1,M2,2023-04-13,raw,515,505,0
1,M2,2023-04-13,raw,515,506,6
1,M2,2023-04-13,raw,515,508,0
1,M2,2023-04-13,raw,515,513,84
1,M2,2023-04-13,raw,515,515,65
1,M2,2023-04-13,raw,515,517,7
1,M2,2023-04-13,raw,515,518,0
1,M2,2023-04-13,raw,515,520,0
1,M2,2023-04-13,raw,515,523,0
1,M2,2023-04-13,raw,515,cafeteria,9
1,M2,2023-04-13,raw,515,cleaning,8
1,M2,2023-04-13,raw,515,kitchen,9
1,M2,2023-04-13,raw,515,nurse station,4
1,M2,2023-04-13,raw,517,505,0
1,M2,2023-04-13,raw,517,506,0
1,M2,2023-04-13,raw,517,508,0
1,M2,2023-04-13,raw,517,513,0
1,M2,2023-04-13,raw,517,515,2
1,M2,2023-04-13,raw,517,517,5
1,M2,2023-04-13,raw,517,518,0
1,M2,2023-04-13,raw,517,520,0
1,M2,2023-04-13,raw,517,523,0
1,M2,2023-04-13,raw,517,cafeteria,0
1,M2,2023-04-13,raw,517,cleaning,0
1,M2,2023-04-13,raw,517,kitchen,1
1,M2,2023-04-13,raw,517,nurse station,0
1,M2,2023-04-13,raw,518,505,0
1,M2,2023-04-13,raw,518,506,0
1,M2,2023-04-13,raw,518,508,1
1,M2,2023-04-13,raw,518,513,0
1,M2,2023-04-13,raw,518,515,0
1,M2,2023-04-13,raw,518,517,0
1,M2,2023-04-13,raw,518,518,4
1,M2,2023-04-13,raw,518,520,8
1,M2,2023-04-13,raw,518,523,0
1,M2,2023-04-13,raw,518,cafeteria,0
1,M2,2023-04-13,raw,518,cleaning,0
1,M2,2023-04-13,raw,518,kitchen,0
1,M2,2023-04-13,raw,518,nurse station,4
1,M2,2023-04-13,raw,520,505,0
1,M2,2023-04-13,raw,520,506,0
1,M2,2023-04-13,raw,520,508,6
1,M2,2023-04-13,raw,520,513,0
1,M2,2023-04-13,raw,520,515,0
1,M2,2023-04-13,raw,520,517,0
1,M2,2023-04-13,raw,520,518,9
1,M2,2023-04-13,raw,520,520,32
1,M2,2023-04-13,raw,520,523,0
1,M2,2023-04-13,raw,520,cafeteria,0
1,M2,2023-04-13,raw,520,cleaning,0
1,M2,2023-04-13,raw,520,kitchen,0
1,M2,2023-04-13,raw,520,nurse station,4
1,M2,2023-04-13,raw,523,505,0
1,M2,2023-04-13,raw,523,506,0
1,M2,2023-04-13,raw,523,508,0
1,M2,2023-04-13,raw,523,513,0
1,M2,2023-04-13,raw,523,515,0
1,M2,2023-04-13,raw,523,517,0
1,M2,2023-04-13,raw,523,518,4
1,M2,2023-04-13,raw,523,520,2
1,M2,2023-04-13,raw,523,523,91
1,M2,2023-04-13,raw,523,cafeteria,4
1,M2,2023-04-13,raw,523,cleaning,2
1,M2,2023-04-13,raw,523,kitchen,27
1,M2,2023-04-13,raw,523,nurse station,7
1,M2,2023-04-13,raw,cafeteria,505,4
1,M2,2023-04-13,raw,cafeteria,506,39
1,M2,2023-04-13,raw,cafeteria,508,1
1,M2,2023-04-13,raw,cafeteria,513,1
1,M2,2023-04-13,raw,cafeteria,515,0
1,M2,2023-04-13,raw,cafeteria,517,1
1,M2,2023-04-13,raw,cafeteria,518,1
1,M2,2023-04-13,raw,cafeteria,520,2
1,M2,2023-04-13,raw,cafeteria,523,0
1,M2,2023-04-13,raw,cafeteria,cafeteria,87
1,M2,2023-04-13,raw,cafeteria,cleaning,16
1,M2,2023-04-13,raw,cafeteria,kitchen,64
1,M2,2023-04-13,raw,cafeteria,nurse station,78
1,M2,2023-04-13,raw,cleaning,505,6
1,M2,2023-04-13,raw,cleaning,506,28
1,M2,2023-04-13,raw,cleaning,508,1
1,M2,2023-04-13,raw,cleaning,513,1
1,M2,2023-04-13,raw,cleaning,515,1
1,M2,2023-04-13,raw,cleaning,517,0
1,M2,2023-04-13,raw,cleaning,518,1
1,M2,2023-04-13,raw,cleaning,520,0
1,M2,2023-04-13,raw,cleaning,523,1
1,M2,2023-04-13,raw,cleaning,cafeteria,9
1,M2,2023-04-13,raw,cleaning,cleaning,20
1,M2,2023-04-13,raw,cleaning,kitchen,11
1,M2,2023-04-13,raw,cleaning,nurse station,26
1,M2,2023-04-13,raw,kitchen,505,3
1,M2,2023-04-13,raw,kitchen,506,13
1,M2,2023-04-13,raw,kitchen,508,0
1,M2,2023-04-13,raw,kitchen,513,0
1,M2,2023-04-13,raw,kitchen,515,0
1,M2,2023-04-13,raw,kitchen,517,0
1,M2,2023-04-13,raw,kitchen,518,5
1,M2,2023-04-13,raw,kitchen,520,0
1,M2,2023-04-13,raw,kitchen,523,0
1,M2,2023-04-13,raw,kitchen,cafeteria,72
1,M2,2023-04-13,raw,kitchen,cleaning,4
1,M2,2023-04-13,raw,kitchen,kitchen,444
1,M2,2023-04-13,raw,kitchen,nurse station,44
1,M2,2023-04-13,raw,nurse station,505,21
1,M2,2023-04-13,raw,nurse station,506,26
1,M2,2023-04-13,raw,nurse station,508,17
1,M2,2023-04-13,raw,nurse station,513,0
1,M2,2023-04-13,raw,nurse station,515,0
1,M2,2023-04-13,raw,nurse station,517,0
1,M2,2023-04-13,raw,nurse station,518,68
1,M2,2023-04-13,raw,nurse station,520,122
1,M2,2023-04-13,raw,nurse station,523,14
1,M2,2023-04-13,raw,nurse station,cafeteria,47
1,M2,2023-04-13,raw,nurse station,cleaning,23
1,M2,2023-04-13,raw,nurse station,kitchen,81
1,M2,2023-04-13,raw,nurse station,nurse station,457
1,M2,2023-04-13,causal_smoothing,505,505,0
1,M2,2023-04-13,causal_smoothing,505,506,0
1,M2,2023-04-13,causal_smoothing,505,508,0
1,M2,2023-04-13,causal_smoothing,505,513,7
1,M2,2023-04-13,causal_smoothing,505,515,5
1,M2,2023-04-13,causal_smoothing,505,517,17
1,M2,2023-04-13,causal_smoothing,505,518,0
1,M2,2023-04-13,causal_smoothing,505,520,0
1,M2,2023-04-13,causal_smoothing,505,523,0
1,M2,2023-04-13,causal_smoothing,505,cafeteria,0
1,M2,2023-04-13,causal_smoothing,505,cleaning,0
1,M2,2023-04-13,causal_smoothing,505,kitchen,0
1,M2,2023-04-13,causal_smoothing,505,nurse station,0
1,M2,2023-04-13,causal_smoothing,506,505,1
1,M2,2023-04-13,causal_smoothing,506,506,64
1,M2,2023-04-13,causal_smoothing,506,508,0
1,M2,2023-04-13,causal_smoothing,506,513,0
1,M2,2023-04-13,causal_smoothing,506,515,0
1,M2,2023-04-13,causal_smoothing,506,517,2
1,M2,2023-04-13,causal_smoothing,506,518,0
1,M2,2023-04-13,causal_smoothing,506,520,0
1,M2,2023-04-13,causal_smoothing,506,523,0
1,M2,2023-04-13,causal_smoothing,506,cafeteria,0
1,M2,2023-04-13,causal_smoothing,506,cleaning,22
1,M2,2023-04-13,causal_smoothing,506,kitchen,1
1,M2,2023-04-13,causal_smoothing,506,nurse station,5
1,M2,2023-04-13,causal_smoothing,508,505,0
1,M2,2023-04-13,causal_smoothing,508,506,0
1,M2,2023-04-13,causal_smoothing,508,508,9
1,M2,2023-04-13,causal_smoothing,508,513,0
1,M2,2023-04-13,causal_smoothing,508,515,0
1,M2,2023-04-13,causal_smoothing,508,517,0
1,M2,2023-04-13,causal_smoothing,508,518,7
1,M2,2023-04-13,causal_smoothing,508,520,11
1,M2,2023-04-13,causal_smoothing,508,523,0
1,M2,2023-04-13,causal_smoothing,508,cafeteria,0
1,M2,2023-04-13,causal_smoothing,508,cleaning,0
1,M2,2023-04-13,causal_smoothing,508,kitchen,0
1,M2,2023-04-13,causal_smoothing,508,nurse station,0
1,M2,2023-04-13,causal_smoothing,513,505,0
1,M2,2023-04-13,causal_smoothing,513,506,0
1,M2,2023-04-13,causal_smoothing,513,508,0
1,M2,2023-04-13,causal_smoothing,513,513,24
1,M2,2023-04-13,causal_smoothing,513,515,40
1,M2,2023-04-13,causal_smoothing,513,517,0
1,M2,2023-04-13,causal_smoothing,513,518,0
1,M2,2023-04-13,causal_smoothing,513,520,0
1,M2,2023-04-13,causal_smoothing,513,523,0
1,M2,2023-04-13,causal_smoothing,513,cafeteria,0
